8192 3
-0.179876 1.958967 0.378622
-0.236956 0.941265 -0.080610
0.063136 0.479455 0.463476
0.150683 1.061796 0.516809
0.499206 0.423292 -0.227923
0.870877 0.694325 0.226222
0.051573 1.827107 0.560368
-0.226570 1.617654 -0.202727
1.196255 0.659528 1.330807
-0.440450 1.409792 0.667202
0.175280 1.139632 0.750415
0.585983 1.321751 -0.005390
-0.155510 1.087453 0.473865
0.697989 1.480555 -0.023141
0.273049 1.190831 0.092394
0.886598 1.432574 0.224652
1.187481 0.895622 0.042743
1.098070 0.730347 0.514954
1.181414 1.676125 0.324376
0.517903 1.131740 0.598698
1.007238 1.142325 0.248730
-0.389445 0.749449 0.810514
1.104131 2.075131 0.785733
-0.307094 1.638293 0.149510
-0.473174 1.410784 1.165574
1.169184 0.831242 1.305251
0.100691 2.036684 0.780919
0.542803 0.776429 1.098935
0.288314 0.866803 0.666825
0.853491 1.923287 0.589366
0.161040 2.018906 -0.256427
1.031652 0.840145 0.510667
-0.067067 0.789769 0.283257
-0.434294 0.834300 1.049577
0.275037 0.752439 0.040478
-0.339483 1.207736 0.594148
0.918110 0.782033 0.116772
0.349461 0.434555 -0.151486
0.429252 1.334576 0.833066
0.269698 2.030532 0.622945
1.090509 0.960797 0.895273
-0.089382 0.994848 -0.192094
0.792633 0.805797 1.244564
-0.016390 1.678996 1.057337
-0.172342 0.532418 -0.145491
0.877706 1.887400 0.331116
0.716793 1.425361 0.997126
-0.269271 1.654390 0.390638
0.774060 1.944893 0.177368
-0.042030 0.859511 0.908214
0.386517 0.771268 0.264155
1.109500 0.960244 0.222733
-0.440231 0.886045 1.296391
0.042297 1.876936 -0.244822
-0.024069 1.723987 1.308630
0.871198 1.351343 0.312955
0.071389 0.880121 0.293787
0.516715 1.336990 1.325338
0.606958 1.653044 0.267940
0.803116 1.600014 -0.192839
0.232270 0.896850 -0.085886
-0.202841 1.652113 1.170694
0.113945 1.861567 1.054718
0.873838 1.733213 1.043351
0.246296 0.562231 -0.178038
0.819374 0.533610 0.039979
0.318736 0.763382 0.933204
0.154420 1.484524 1.387067
0.609686 1.682380 0.554535
-0.261881 0.995219 0.586740
0.968851 0.965384 0.566620
0.784304 1.442509 -0.226832
0.711226 1.542091 1.033834
0.395505 1.378373 0.004099
0.695084 1.429845 0.437850
0.989083 1.612418 0.809274
0.180873 1.831099 0.524831
0.954368 0.889212 0.409453
-0.216142 0.462649 0.005428
-0.012520 1.377432 1.169514
0.447699 1.368338 0.085566
0.130694 1.286356 -0.091697
0.411318 1.756216 0.942341
1.145445 1.669585 1.257970
0.966914 0.418749 0.298487
0.812325 0.974810 0.148324
-0.354678 1.640648 0.316307
0.564887 0.520861 0.473119
0.103627 0.405652 1.206197
0.682462 1.767223 0.577452
-0.093495 1.973713 0.585880
0.249655 0.502785 1.043800
0.403380 0.875742 0.463141
0.383208 0.777456 0.797030
-0.482052 0.825177 -0.044769
-0.463545 0.773411 0.614960
-0.330480 2.084523 0.425164
0.927950 0.693025 0.838564
1.003366 1.264464 0.517866
-0.487447 2.022868 0.321665
-0.283959 1.636224 -0.054602
0.675249 1.178908 0.975327
-0.202067 1.015226 -0.174356
0.010738 0.453977 -0.172634
0.675555 0.434592 -0.089827
-0.072343 0.575775 0.573282
0.405054 1.787525 0.209886
-0.355060 1.404743 -0.271116
0.969920 0.609436 1.383855
-0.220844 0.662460 0.674573
0.257020 1.223692 1.209659
0.315983 1.436738 0.877452
-0.398871 1.919055 0.139084
0.485419 0.522968 1.241797
-0.036274 0.693618 1.076898
-0.140182 0.710759 0.072248
-0.342680 1.868198 -0.160591
-0.441440 1.489488 0.338518
0.201358 0.518205 -0.223799
1.199488 1.843347 1.263577
0.754266 0.895579 0.638281
-0.019859 0.549977 0.974135
-0.082195 0.699650 0.731239
0.412879 1.732783 0.123600
1.122878 1.868022 -0.151411
-0.043954 1.729806 -0.160163
0.835424 0.979892 1.325180
1.037114 0.541697 0.680956
0.857073 2.033165 0.794989
0.971474 1.517247 0.810298
0.926206 1.852091 0.377376
0.768320 0.511005 0.877139
-0.259202 1.197282 0.570969
0.510684 1.372388 1.082453
0.792397 0.608324 0.287830
1.180414 0.940312 0.289415
0.491822 0.409425 0.427009
0.380941 1.716980 1.263390
-0.261430 1.680007 0.512409
0.667915 1.337033 -0.243444
-0.277861 0.739274 -0.207975
0.425336 1.123463 0.011708
0.477628 1.880646 0.614616
-0.273888 1.578135 0.286871
0.069399 0.880905 -0.223062
1.024214 0.742263 1.152124
-0.383408 0.525373 1.149785
1.080139 1.005496 -0.165282
0.266530 0.755465 0.781637
0.140144 1.211877 1.381317
0.359487 1.239375 -0.019792
1.130562 1.558369 0.198169
1.025802 1.741428 0.957588
-0.172369 1.085021 1.298767
0.041880 1.029575 0.463366
-0.253524 1.013129 0.649659
-0.379512 0.946955 -0.001820
0.682342 1.419339 0.420033
-0.152503 2.055286 0.867713
0.000039 1.214911 1.327429
0.557217 1.416921 0.729204
0.671742 0.756023 1.034237
0.623800 0.579543 1.076331
0.314407 1.935802 0.793450
0.393027 1.810823 1.102873
1.058889 1.936748 0.121443
0.986901 1.548275 -0.028938
-0.281412 1.702065 1.054505
0.620528 0.595499 0.981865
0.360783 0.789992 0.350011
1.028152 1.271694 0.709301
0.133629 1.669893 0.567045
-0.304425 1.901406 0.944747
0.558918 0.874693 0.692076
0.369356 1.960210 0.324467
0.307162 0.828921 0.136716
0.309002 0.486352 1.276640
0.435151 1.624862 0.366257
0.590250 0.977155 0.041339
0.791276 1.378855 -0.177499
0.328003 1.092953 0.958209
0.165791 1.395367 1.125146
-0.022466 0.577471 1.097197
1.069484 0.431080 0.343849
0.700837 0.913575 0.242839
-0.238872 0.892999 -0.143308
-0.182011 1.209506 -0.042508
-0.458897 1.593318 0.766387
0.153944 1.901129 0.966108
0.053690 2.012692 0.237764
-0.487619 1.671279 1.085786
0.255445 0.832856 0.033049
1.151474 1.563540 0.787886
-0.332487 1.496648 0.204247
-0.098465 1.885326 0.537908
0.674260 2.004316 0.605034
0.975565 0.935674 -0.197852
-0.447010 1.128920 0.420193
-0.391824 0.586141 -0.284746
-0.092584 1.415168 0.301731
-0.276896 1.980347 0.439299
-0.252796 1.265709 0.598170
-0.299128 1.925840 0.138209
0.055118 0.752245 -0.269554
0.197301 1.552311 -0.292310
1.146371 0.956191 -0.265308
0.598965 1.780938 0.121361
0.884243 1.986959 0.170800
0.081272 1.523593 0.128928
0.418970 1.991601 -0.270055
0.844607 0.998358 0.615937
-0.184563 1.192725 -0.058926
0.607044 0.665911 -0.275403
-0.257305 1.500686 1.031820
0.333932 0.971136 0.392525
0.804481 0.458287 1.240958
0.055997 1.632890 1.371356
-0.245889 1.557479 0.569882
0.711292 0.573454 1.321327
0.938289 0.923580 0.415398
0.112955 1.415221 1.106181
0.714355 0.684375 0.155235
0.419733 1.782090 0.198601
0.253673 0.659893 0.035635
0.498796 1.583305 0.045508
-0.394017 0.431983 0.362328
0.552929 1.701411 1.108682
1.138473 0.583314 0.682767
1.112507 0.742930 0.459308
1.017566 1.624872 0.708586
0.321885 1.263488 1.171649
-0.335305 1.750032 0.694771
0.155402 0.729983 0.297092
-0.300190 1.538267 -0.023363
0.388589 0.859348 0.845535
0.980978 1.048572 0.988317
-0.247553 1.292821 0.727547
-0.130925 0.410578 0.264883
1.119041 0.476619 0.102068
-0.055058 0.941249 1.218340
0.248979 1.955860 1.046217
0.169408 0.754255 1.067536
0.222912 0.573996 0.754487
0.850666 1.608928 0.310514
0.371887 1.150912 0.912090
0.419203 0.737306 -0.195139
-0.192250 0.981753 0.515609
-0.349452 0.759391 0.556106
0.812302 2.072767 0.565448
1.183330 0.722039 0.535990
0.281892 1.708932 0.464222
0.383884 1.677968 0.566617
0.352841 0.501257 0.714171
1.014677 1.179747 0.248753
0.670853 0.568521 1.270544
0.038640 1.602228 0.953501
-0.430280 0.417661 1.102098
0.203234 0.937096 0.940149
0.092780 1.826408 0.048985
-0.132317 0.888365 -0.175351
-0.407409 0.753335 0.287561
0.898722 1.400539 -0.033984
-0.408170 1.760845 0.276182
0.861475 0.681391 0.448812
0.711766 0.569142 0.619950
0.576950 1.848847 0.369280
1.186440 0.991081 0.396538
-0.392998 1.382843 0.172536
0.463174 0.470448 0.450728
0.286691 0.814976 0.517431
-0.118126 0.819710 1.362231
0.258044 0.927467 -0.288805
-0.118912 0.576745 1.222864
0.216402 1.390285 0.366157
0.750230 0.674195 1.090505
0.609566 0.686845 0.000718
0.907707 0.430647 -0.043967
0.546861 0.615369 -0.006279
0.231463 1.999217 1.150561
0.857483 2.011901 1.007389
-0.328071 1.738548 1.109021
0.767160 1.136396 -0.068318
0.802674 1.118861 1.346951
0.664302 1.646521 0.745619
0.853553 1.018210 1.166701
0.458823 1.546018 -0.216362
0.820743 1.612480 0.813125
-0.436197 2.060296 0.628204
0.552268 1.204136 1.148134
-0.412772 0.406293 0.742690
0.064431 1.065028 0.272376
0.919417 1.407791 0.510575
0.386786 0.970701 0.581961
0.056039 1.920968 0.477243
1.039633 1.104414 0.351986
-0.428399 0.765794 -0.058170
0.178389 0.549407 1.114508
0.771057 1.083852 0.979593
1.079206 0.774834 0.501027
1.027193 0.723740 1.310160
0.405934 0.609853 0.126118
1.034855 0.573587 -0.030195
0.039909 0.910550 1.001972
0.966244 1.997611 -0.245302
0.742865 1.809263 0.356127
0.734770 1.469185 0.675948
0.970140 2.009292 0.899623
0.399971 1.004612 0.970315
0.532201 0.441429 -0.138644
1.058771 1.590437 0.356452
0.734498 0.506783 1.204673
0.964926 1.165751 1.231433
0.523093 1.875525 1.317863
0.271630 1.900957 0.037892
0.298595 0.793821 1.094639
1.153826 1.239237 0.553194
0.146713 1.475569 0.823097
0.778675 1.655692 0.257319
0.064356 0.792451 1.375876
0.051081 1.581447 1.189717
0.232885 2.076058 0.151414
-0.469177 0.915568 1.031282
-0.147698 0.401755 0.778589
0.680972 1.457369 0.420697
1.153842 0.751096 0.240328
0.386469 1.080991 0.305449
0.463683 0.594692 1.057020
-0.195274 1.805952 0.169501
0.254205 0.822773 0.604399
0.518206 1.040108 0.433580
-0.379874 1.910367 1.334809
-0.442427 0.595937 -0.148441
0.771410 0.880535 0.997163
-0.164412 1.886724 1.131611
-0.109690 0.958141 1.301455
0.402691 1.177575 -0.118420
0.037842 1.138135 -0.119717
-0.057543 0.952300 0.249048
-0.074743 0.750230 0.995058
0.799334 0.602393 -0.236145
1.140835 0.810129 -0.064883
0.761508 0.411717 -0.110939
0.147895 0.996368 -0.257926
-0.323167 1.386650 0.284227
-0.263571 0.992052 0.350247
0.487439 2.093726 0.501426
0.381703 0.969838 1.131134
0.591679 0.649464 0.418551
-0.447642 1.145723 -0.037461
0.141796 2.067112 1.310088
-0.217718 2.019726 1.136034
0.389055 1.211538 1.221230
-0.206266 1.579406 0.900051
0.545184 0.632790 1.147440
-0.137265 0.491778 0.538088
-0.251688 1.483472 0.754596
0.775735 0.930097 1.059441
-0.070020 0.479097 -0.250512
0.849418 1.634665 1.071889
0.166298 0.936057 0.611449
0.791275 0.657956 -0.253449
1.156166 1.090683 0.451911
0.903305 1.992268 0.974853
0.641414 1.933272 0.539847
-0.389068 1.339430 1.025946
0.355738 1.694353 0.980758
0.908992 1.816556 0.777138
0.609819 0.666790 -0.193899
0.068849 1.210477 1.116061
0.392406 1.821478 -0.270268
0.497680 1.555584 0.119320
-0.460531 1.143010 0.149767
-0.136473 1.782226 0.900521
0.463461 0.882825 0.024708
0.423144 0.475446 0.386417
-0.335268 0.797163 0.956735
-0.133744 0.504943 0.640071
0.837050 1.085148 0.403150
-0.208555 0.905434 0.515872
1.140418 1.863630 0.716677
0.937857 1.542547 1.273569
0.959791 1.180159 0.278319
0.453541 1.779925 -0.007987
1.151412 1.666810 0.060811
0.851465 1.418519 0.206403
-0.317889 0.733723 0.334644
-0.037800 1.724426 1.293498
0.515694 1.809001 1.376368
1.022919 1.032773 1.350418
0.232738 1.919829 1.196170
1.132066 1.569780 -0.201258
1.193789 1.002113 1.102766
0.918700 1.389578 1.081037
-0.464966 1.028187 0.779066
0.593338 2.094344 0.581990
0.842244 0.665060 0.980820
-0.238990 0.733114 1.360755
1.138742 1.081534 0.270387
1.074164 1.694011 1.346721
0.742981 0.833313 1.248750
0.746505 0.950479 0.039157
0.252964 0.755342 1.255318
0.258682 1.446602 -0.275643
0.085637 1.281556 1.145243
-0.124621 1.293113 -0.030812
1.097834 1.081170 0.399254
0.136835 1.824587 1.090478
1.157355 1.725618 0.912319
-0.365863 0.871495 -0.006206
-0.215921 0.742755 0.150405
0.302805 0.445291 1.090456
0.241498 1.501282 0.874959
0.959875 0.790948 0.873266
1.057847 1.186286 0.692791
0.400158 1.742055 0.709978
0.359905 1.328916 -0.103948
0.579929 0.546041 0.273440
0.952180 1.306336 0.136014
0.725239 2.005946 0.839690
0.546589 2.097538 1.374921
0.411536 0.425527 0.565093
0.376499 0.804022 0.255751
0.656737 1.039099 0.977159
1.019904 1.693984 0.001344
0.930888 0.834657 1.038650
0.967554 0.409458 -0.203794
-0.009947 0.981272 1.268905
0.816981 2.036045 0.676384
0.498452 0.885044 1.263849
-0.483736 1.416580 -0.001814
0.302545 1.180854 0.403560
-0.167339 1.121351 0.756463
0.347058 1.626577 0.879562
1.074621 0.751129 0.868135
0.615245 1.670257 0.933404
-0.036317 1.251521 0.864046
-0.431040 0.775511 0.940782
-0.350579 1.500213 -0.218809
-0.083650 1.821088 0.045878
0.450960 2.023089 1.105453
0.800656 1.265789 0.412395
0.106587 0.625485 0.196624
0.986153 1.181545 0.700465
0.071219 0.456893 0.412081
0.532247 1.613033 0.317577
0.328579 2.012180 1.184518
0.910949 1.355689 1.276714
0.176010 0.454911 1.086910
0.686541 1.992503 1.243498
-0.204116 1.086154 0.891656
0.991978 1.394778 1.216996
-0.332896 0.568430 0.638778
0.821653 1.322033 1.197437
0.857243 1.004180 1.283274
0.840184 0.435301 1.060175
-0.060609 1.961519 -0.156097
1.152818 1.911407 0.894429
0.561882 0.451101 0.557997
1.137654 0.423544 1.354732
0.313505 1.119718 0.990022
0.323068 1.742405 0.428073
0.324527 1.853460 0.731514
0.055678 1.588023 1.000465
0.149151 1.526879 0.375391
0.662166 2.066876 0.311570
0.864818 0.698081 0.494227
0.784898 1.672475 -0.296222
1.035702 1.879865 0.509535
0.031764 1.887341 0.195828
-0.416733 1.511469 0.741175
0.191850 0.433739 1.238834
-0.342042 0.554884 0.574821
0.900145 0.614153 0.442507
0.616324 1.654528 0.905482
-0.048894 0.432106 -0.175115
0.004156 1.715885 0.187559
-0.391662 0.526150 0.154498
0.820869 1.870598 0.312422
0.554908 1.867430 0.797129
-0.192006 1.644981 0.146431
0.492164 2.046484 1.195092
1.118723 0.937998 1.083802
-0.416819 1.853781 -0.282154
1.103178 1.190714 1.199069
0.885434 1.308086 0.592973
0.064085 0.410426 -0.267026
0.201858 1.977887 -0.065228
-0.489095 0.456306 0.397808
-0.074993 1.591768 0.282501
0.599413 1.663571 0.988749
-0.444971 1.329312 1.120738
-0.298838 1.631806 -0.190368
0.736834 0.704658 -0.193996
0.290135 1.267925 0.687812
0.543064 1.538818 0.739531
0.059105 1.526515 0.096758
-0.161725 1.248410 -0.193678
0.742597 0.978079 0.473844
0.579451 2.015668 -0.102131
0.307831 0.745646 0.187344
1.091773 0.773942 0.586635
-0.415468 0.711972 0.649882
0.664476 1.822934 1.049534
-0.382025 1.075282 -0.112760
0.204380 0.800061 -0.076723
1.094059 0.892740 0.727973
0.006616 0.860882 0.387319
-0.132123 1.660736 0.619821
1.135195 0.700529 0.139238
-0.027462 0.947234 1.069338
0.624921 1.964397 1.208164
0.368586 0.909660 -0.045436
0.704807 1.791794 -0.245196
0.827271 2.076920 0.125501
-0.216034 0.600444 -0.084878
-0.303060 1.769697 0.783952
0.000434 1.141918 0.728813
-0.019339 2.031244 0.254716
-0.342739 1.004990 -0.211631
0.457654 1.819971 0.588934
1.142992 2.060161 0.399155
1.096493 0.546160 -0.196965
0.984590 2.086685 0.024517
0.102578 1.842690 -0.023837
-0.151702 0.482131 -0.028290
-0.098750 1.258319 1.099892
0.457938 0.431139 0.415193
-0.443565 0.485953 0.625476
-0.113749 1.975698 -0.130018
-0.448486 1.502141 0.016642
0.363452 1.387600 0.974032
0.764357 1.618280 0.821298
0.184103 1.623134 0.027184
0.666310 1.399579 1.345754
-0.121871 1.345266 0.355213
0.175758 1.857157 0.497605
1.182222 0.814400 0.027795
1.118040 2.005820 -0.293526
0.578734 0.589458 0.030420
0.187975 1.758074 1.329967
0.170762 1.307653 0.428001
1.022824 0.896976 -0.044249
0.538150 1.170329 -0.002443
0.553254 1.300009 1.035851
0.359109 1.165199 1.316730
0.582661 1.826995 0.874664
0.363479 1.969148 0.359459
1.082140 1.896020 1.014060
0.003035 0.660705 0.037644
-0.108465 1.473212 -0.225846
0.702438 1.004314 0.394504
1.052611 2.021604 -0.126654
0.377248 0.864486 0.116090
0.465524 0.882052 0.401767
0.820033 1.291265 1.194328
0.202644 1.342784 1.130227
0.556839 0.995930 1.357178
0.489817 1.509883 -0.108556
0.330344 2.071964 -0.240539
0.495955 0.907837 0.489490
0.175394 0.783605 0.075765
0.996266 1.381375 1.028072
0.602933 1.434937 -0.061413
0.067687 1.356802 0.489483
-0.430075 1.476980 0.330345
0.921556 0.833969 1.288296
0.677074 1.059514 0.829411
0.056145 0.822657 0.085970
-0.478930 1.484487 0.978449
0.324036 0.462169 0.877386
-0.040803 1.054924 -0.022576
0.966313 1.154953 0.070191
-0.434939 1.719070 0.026954
1.190902 1.242295 -0.140983
0.623142 1.704236 1.297182
0.902643 0.405357 0.333597
-0.290326 1.334193 -0.191675
1.164252 1.969597 0.773837
-0.325055 1.297946 0.182921
0.107392 1.952222 -0.081766
0.567709 1.265242 1.085731
0.836635 1.956167 0.744690
0.865957 1.697633 0.702548
0.717194 0.687317 0.625977
-0.150637 1.071475 -0.068430
0.314993 0.474463 1.261863
0.167983 1.196213 0.244260
0.256917 1.546133 0.325877
1.072436 1.425003 1.103659
-0.207081 0.563533 0.723466
-0.439485 1.185074 1.146076
-0.019883 0.818920 0.283531
0.600098 0.913308 1.136955
0.147066 0.444262 0.367163
0.535012 1.543908 0.765759
0.917365 1.585159 1.178350
0.816473 1.572517 0.650138
0.122090 0.735352 0.495498
0.182849 1.907330 0.415775
-0.264547 1.934864 -0.158105
-0.062995 1.659752 1.202486
0.121751 1.060810 0.492184
0.730600 1.362798 -0.046407
0.516289 1.051131 0.998804
0.108439 1.972378 0.374236
0.933142 1.368925 0.009120
-0.400777 0.993277 0.481893
0.711622 1.606176 0.657501
0.966715 1.585613 0.936063
0.401312 0.528202 0.255228
-0.340975 2.025171 0.548366
0.628240 1.616133 0.233424
0.849063 0.953921 -0.068720
0.705663 1.640020 0.809688
0.561961 0.467292 0.063200
1.061759 0.522129 1.286845
-0.068095 1.938074 0.792725
1.106536 1.442160 0.249583
0.115852 1.634574 0.379942
0.908481 1.438050 0.060895
0.819777 0.786259 0.299212
0.081186 1.075786 1.260755
0.865827 1.799538 1.271351
0.306321 1.443716 -0.280429
0.608909 0.876000 0.777161
0.612013 1.620212 0.436244
0.524102 1.803517 1.044142
-0.352923 1.673848 0.787141
0.368484 0.579569 1.023486
-0.394373 1.354507 0.583486
-0.473006 1.082811 0.708501
0.246543 1.751036 -0.021336
-0.294707 0.598794 -0.257667
1.125492 1.743907 0.959713
0.987023 1.361979 1.231956
-0.443753 1.902998 1.079745
0.152601 1.932663 0.220975
0.774122 0.439367 0.867477
-0.377182 1.213831 0.986119
-0.391573 1.916788 -0.184865
0.655666 2.005266 0.132987
0.105139 0.805048 1.052884
1.060571 1.045160 0.577957
1.084264 1.883299 0.797958
-0.091505 1.767433 -0.286109
0.558911 0.717747 0.492322
0.065453 1.503362 0.416907
0.830991 1.197083 0.512410
-0.182328 1.048382 1.356783
0.592488 0.766958 0.074995
1.179718 1.845956 0.716980
-0.306926 1.212205 -0.028943
0.287766 2.051435 -0.176195
0.539245 1.902178 1.336830
-0.135439 1.612680 0.023520
-0.345697 1.806359 0.020819
1.131694 1.226512 0.132165
0.777477 1.916135 1.297691
0.198337 1.852406 -0.160472
1.120981 1.642903 0.373942
-0.261828 2.038797 0.608392
0.091027 1.279850 0.020990
0.372499 1.818139 -0.015970
1.069337 1.217009 0.129875
0.864015 1.799732 -0.254960
0.800999 0.747285 -0.198143
-0.008712 0.929302 0.386796
1.186473 1.908520 0.210537
0.980747 1.781761 0.637195
0.449434 0.792738 0.961608
-0.480344 0.825828 0.673548
0.693252 1.778909 0.243987
0.955303 1.526965 -0.115257
-0.044458 2.090746 -0.236617
0.106341 0.580982 0.091139
0.271465 0.448618 0.950864
0.927524 1.293727 -0.133708
0.512539 1.368280 0.733291
-0.180656 1.656395 0.213630
0.886287 1.376400 -0.080275
-0.281084 1.467533 -0.245516
-0.163969 0.498449 -0.051640
0.970849 1.673307 0.575109
0.376772 2.050283 0.264512
0.595764 0.517106 0.352218
0.015021 1.783001 0.308825
0.385634 0.680946 -0.254274
1.197567 0.786328 -0.030976
0.157027 1.448074 -0.092083
0.446444 1.072219 0.412178
-0.279415 1.526560 0.347835
1.011819 2.014254 0.551814
0.861263 1.313211 0.203356
-0.060209 1.807359 0.964260
0.605220 1.038344 -0.246565
-0.066563 1.144411 0.229159
0.148997 1.066511 0.017636
-0.456793 0.550035 0.366747
0.076566 1.239653 0.189402
0.678902 1.661297 0.390941
1.081931 0.683107 1.130748
1.075721 1.441303 0.846672
-0.282572 0.536227 -0.114554
-0.320485 1.316426 1.394862
1.006753 0.864382 -0.015364
-0.176715 1.513530 0.053002
0.600739 1.728462 1.024128
0.735129 0.405784 1.160632
-0.168613 0.460498 -0.239583
-0.363954 0.652721 1.046954
0.325164 0.408974 1.052887
0.923677 0.411966 -0.157090
-0.334283 0.484071 -0.256106
1.104177 1.361744 0.795313
0.623419 0.501173 0.282103
-0.081955 1.602514 1.314753
0.655316 1.881343 0.717592
0.871357 1.386210 0.291637
0.474359 1.542396 -0.212318
0.755129 1.259539 0.207298
-0.114839 1.491705 -0.133601
0.515324 1.821975 -0.100827
0.770383 1.145755 1.150620
0.777569 0.460574 0.366229
0.625740 1.316632 0.888002
-0.091581 0.550517 0.085256
0.845828 1.033926 0.666817
-0.477673 0.582760 0.775153
0.654437 0.996442 0.157168
0.702962 1.899422 0.092463
0.628596 0.567035 0.315579
1.121329 1.231367 0.810027
0.161571 1.382618 1.239506
1.020038 1.715663 1.007811
-0.345683 1.177200 -0.095212
